Blue,Green,Red,NIR,SWIR-1,SWIR-2,Landcover
0.0552,0.0529,0.0368,0.0299,0.0139,0.0092,80
0.0599,0.0628,0.0471,0.0446,0.0411,0.0361,80
0.0522,0.046,0.0318,0.0272,0.0117,0.008,80
0.0575,0.0548,0.0405,0.0312,0.0168,0.0099,80
0.0572,0.058,0.039,0.0334,0.0165,0.0097,80
0.055,0.0463,0.033,0.0269,0.0112,0.008,80
0.0555,0.0515,0.0358,0.0297,0.0133,0.0086,80
0.0561,0.0498,0.0355,0.028,0.0126,0.0081,80
0.053,0.0446,0.0312,0.0231,0.0121,0.0082,80
0.0581,0.0583,0.044,0.0312,0.0184,0.0121,80
0.0528,0.0447,0.0288,0.0205,0.0118,0.0085,80
0.0536,0.0514,0.0359,0.0269,0.0126,0.0097,80
0.0608,0.065,0.0411,0.0343,0.022,0.0127,80
0.0568,0.0559,0.04,0.031,0.0151,0.0095,80
0.0513,0.0479,0.035,0.0271,0.0115,0.0079,80
0.0538,0.0495,0.0344,0.0249,0.0131,0.0095,80
0.0524,0.0473,0.0338,0.0259,0.0134,0.0089,80
0.0543,0.053,0.0379,0.0291,0.0142,0.0099,80
0.0626,0.0618,0.0427,0.031,0.0171,0.0104,80
0.0771,0.0796,0.051,0.0346,0.0242,0.0163,80
0.0531,0.0456,0.0317,0.0242,0.0134,0.0088,80
0.0533,0.0528,0.0353,0.0264,0.0127,0.0084,80
0.0824,0.1257,0.07565,0.03475,0.01685,0.0134,80
0.0548,0.0485,0.0318,0.0239,0.0131,0.0094,80
0.0539,0.0505,0.0353,0.0267,0.0122,0.0087,80
0.0536,0.0531,0.036,0.0318,0.0144,0.0093,80
0.058,0.0579,0.0341,0.0235,0.017,0.0115,80
0.0519,0.0483,0.0323,0.0264,0.0127,0.0092,80
0.0556,0.0521,0.0369,0.0267,0.0123,0.0087,80
0.0561,0.0498,0.0351,0.0283,0.0128,0.0084,80
0.0547,0.0437,0.0298,0.0212,0.0116,0.0085,80
0.053,0.0473,0.0323,0.026,0.0124,0.0083,80
0.0549,0.0525,0.0381,0.0295,0.0143,0.0098,80
0.0511,0.0433,0.0292,0.0232,0.0114,0.008,80
0.0505,0.0547,0.0401,0.0316,0.0152,0.0104,80
0.0569,0.0548,0.0357,0.0273,0.0133,0.0088,80
0.052,0.0499,0.0319,0.0254,0.0128,0.0087,80
0.0578,0.0559,0.0396,0.0287,0.0126,0.0088,80
0.0602,0.0596,0.0437,0.0328,0.0164,0.0102,80
0.0536,0.0489,0.0361,0.0266,0.0123,0.0085,80
0.0556,0.0695,0.0676,0.1164,0.1339,0.1024,80
0.0553,0.0592,0.0382,0.0267,0.0177,0.0113,80
0.0576,0.0499,0.0335,0.0292,0.0129,0.009,80
0.0519,0.0476,0.0326,0.0252,0.0134,0.0086,80
0.0543,0.0535,0.0357,0.028,0.0122,0.0082,80
0.0579,0.0502,0.0365,0.0272,0.013,0.0085,80
0.054,0.0477,0.0314,0.0249,0.0131,0.0088,80
0.0578,0.0553,0.0379,0.0283,0.0138,0.009,80
0.0541,0.0487,0.0327,0.026,0.0136,0.0091,80
0.0629,0.0559,0.0385,0.0294,0.016,0.011,80
0.0521,0.0545,0.0386,0.0314,0.0147,0.0094,80
0.0476,0.0612,0.041,0.029,0.0166,0.012,80
0.0536,0.0515,0.0343,0.0286,0.0125,0.0088,80
0.0573,0.0617,0.0411,0.031,0.0148,0.0093,80
0.0567,0.0543,0.0367,0.0289,0.0132,0.0097,80
0.0541,0.0458,0.0345,0.0279,0.012,0.0085,80
0.0515,0.0477,0.0357,0.0263,0.0135,0.0089,80
0.1044,0.122,0.1414,0.1464,0.1515,0.1397,80
0.0551,0.0549,0.0381,0.0274,0.0143,0.0092,80
0.0524,0.0491,0.0339,0.0251,0.0126,0.0075,80
0.0542,0.0477,0.0336,0.0248,0.0111,0.0088,80
0.0579,0.0574,0.0423,0.0297,0.0165,0.0108,80
0.0511,0.0474,0.0335,0.0263,0.0132,0.0079,80
0.0533,0.0521,0.0364,0.0323,0.0154,0.0095,80
0.0529,0.0491,0.0314,0.0305,0.0143,0.009,80
0.0518,0.048,0.0309,0.0225,0.0121,0.0083,80
0.0582,0.0553,0.0339,0.031,0.0163,0.0104,80
0.059,0.055,0.0386,0.0277,0.0149,0.0101,80
0.0858,0.1306,0.07815,0.0342,0.01695,0.01245,80
0.0531,0.0479,0.0306,0.0242,0.0123,0.0081,80
0.0642,0.0587,0.0451,0.0351,0.0163,0.0107,80
0.0554,0.0547,0.038,0.0308,0.0139,0.0085,80
0.0509,0.0424,0.0302,0.0219,0.0117,0.0084,80
0.0558,0.0505,0.0375,0.027,0.0143,0.0084,80
0.0515,0.0591,0.0374,0.025,0.0179,0.012,80
0.054,0.0497,0.0354,0.0285,0.0125,0.0089,80
0.053,0.0484,0.0316,0.028,0.0115,0.0088,80
0.053,0.0481,0.0338,0.0292,0.015,0.0094,80
0.0519,0.0446,0.0284,0.0206,0.0113,0.0085,80
0.0518,0.0498,0.0361,0.0287,0.0149,0.0093,80
0.0525,0.0489,0.0358,0.0273,0.0116,0.008,80
0.0564,0.0495,0.0329,0.0261,0.0135,0.0096,80
0.0531,0.0503,0.0332,0.0243,0.0115,0.0082,80
0.0477,0.0498,0.0341,0.0229,0.0231,0.0184,80
0.051,0.0449,0.0299,0.0197,0.0105,0.0074,80
0.0574,0.0552,0.044,0.0306,0.0252,0.0193,80
0.0543,0.0498,0.0335,0.0262,0.0116,0.0081,80
0.0568,0.0534,0.0361,0.0306,0.0137,0.0089,80
0.0563,0.0525,0.0359,0.029,0.0131,0.0086,80
0.0509,0.0483,0.0341,0.0264,0.0116,0.0081,80
0.0593,0.0541,0.0378,0.028,0.0133,0.0083,80
0.0559,0.0543,0.0312,0.0257,0.0143,0.0088,80
0.0521,0.0473,0.033,0.026,0.0124,0.0081,80
0.0555,0.0555,0.039,0.0283,0.0138,0.0092,80
0.055,0.0492,0.0341,0.026,0.0135,0.0086,80
0.0497,0.0438,0.0293,0.0211,0.0113,0.0085,80
0.0645,0.07,0.0421,0.0312,0.0212,0.0133,80
0.053,0.0454,0.031,0.0213,0.0111,0.0084,80
0.0519,0.0489,0.0364,0.0303,0.0141,0.0093,80
0.0631,0.0639,0.037,0.0267,0.0165,0.0106,80
0.055,0.0514,0.0372,0.0301,0.0146,0.0095,80
0.0555,0.0577,0.0422,0.0328,0.0157,0.0098,80
0.05,0.0453,0.0303,0.0203,0.0114,0.0077,80
0.0569,0.0509,0.0341,0.0269,0.0144,0.009,80
0.0549,0.0491,0.0357,0.0276,0.0125,0.0087,80
0.0532,0.049,0.0325,0.0239,0.0142,0.0095,80
0.0594,0.0573,0.0362,0.0304,0.0172,0.011,80
0.0534,0.0498,0.0333,0.0265,0.013,0.0088,80
0.0519,0.0466,0.0306,0.0244,0.0138,0.0088,80
0.0576,0.059,0.0366,0.0322,0.0167,0.0103,80
0.0562,0.0506,0.0348,0.0276,0.013,0.01,80
0.0637,0.0625,0.0411,0.0295,0.0187,0.012,80
0.0522,0.0478,0.0323,0.024,0.0118,0.0079,80
0.0571,0.0604,0.0395,0.0333,0.0137,0.0089,80
0.0545,0.0507,0.0361,0.029,0.0139,0.0091,80
0.0537,0.0448,0.0314,0.0252,0.0125,0.0081,80
0.0592,0.0565,0.0397,0.0271,0.015,0.0103,80
0.0554,0.0573,0.0389,0.0319,0.0167,0.0106,80
0.0589,0.0509,0.0369,0.0279,0.0135,0.0093,80
0.0572,0.053,0.0401,0.0302,0.0152,0.0101,80
0.0571,0.0547,0.0361,0.029,0.0137,0.0092,80
0.0576,0.053,0.0362,0.0296,0.0128,0.009,80
0.0592,0.0583,0.0386,0.0255,0.0161,0.0113,80
0.0562,0.0518,0.0334,0.0273,0.0129,0.0088,80
0.0529,0.0476,0.033,0.0258,0.0118,0.0085,80
0.0412,0.0494,0.0369,0.0339,0.0217,0.0151,80
0.0606,0.0579,0.0415,0.0322,0.0158,0.0096,80
0.052,0.0451,0.0309,0.0212,0.0114,0.008,80
0.0538,0.0523,0.0352,0.0286,0.0133,0.0089,80
0.05,0.06075,0.0449,0.02975,0.0157,0.01055,80
0.0494,0.0603,0.0409,0.0278,0.0174,0.0114,80
0.0533,0.0481,0.034,0.0252,0.0119,0.0078,80
0.0542,0.0448,0.029,0.0217,0.0125,0.0088,80
0.0551,0.049,0.0315,0.0244,0.0121,0.0084,80
0.0499,0.0432,0.0295,0.0234,0.0116,0.0083,80
0.051,0.047,0.0319,0.027,0.0129,0.0085,80
0.0596,0.0531,0.0401,0.0309,0.0132,0.0084,80
0.0529,0.0477,0.0342,0.0271,0.0122,0.0086,80
0.0578,0.0538,0.0364,0.0288,0.013,0.009,80
0.0594,0.0594,0.0379,0.0295,0.0157,0.0104,80
0.0619,0.0642,0.0387,0.0272,0.0188,0.0121,80
0.0536,0.0489,0.0357,0.0274,0.0146,0.0093,80
0.0538,0.0523,0.0333,0.0312,0.0138,0.0094,80
0.0517,0.0472,0.0299,0.0244,0.0115,0.009,80
0.0561,0.0506,0.0347,0.0275,0.0133,0.0088,80
0.0545,0.0504,0.0372,0.0296,0.0155,0.0085,80
0.0531,0.0447,0.0298,0.0247,0.0133,0.0085,80
0.0521,0.0449,0.0281,0.0224,0.0125,0.0085,80
0.0578,0.0598,0.0374,0.0245,0.0165,0.0111,80
0.0559,0.0562,0.0374,0.0263,0.014,0.0094,80
0.0486,0.0615,0.0448,0.03885,0.0207,0.0138,80
0.0587,0.0565,0.0372,0.0328,0.0145,0.0092,80
0.053,0.0495,0.0349,0.0284,0.0147,0.0095,80
0.0552,0.0502,0.0329,0.0253,0.0117,0.0084,80
0.0534,0.05685,0.0387,0.0312,0.0265,0.0231,80
0.0513,0.0484,0.0309,0.0241,0.0127,0.0087,80
0.0489,0.051,0.0406,0.0289,0.0548,0.0344,80
0.054,0.0493,0.0362,0.0283,0.013,0.0084,80
0.04725,0.05275,0.03585,0.02565,0.0216,0.01855,80
0.0551,0.0477,0.0321,0.0229,0.0129,0.0092,80
0.0523,0.0624,0.0443,0.0308,0.0167,0.01105,80
0.0565,0.054,0.0378,0.0314,0.0144,0.0091,80
0.0566,0.0531,0.0351,0.0276,0.0136,0.0097,80
0.0547,0.048,0.0341,0.0281,0.0136,0.0088,80
0.0616,0.0561,0.0427,0.0351,0.017,0.0105,80
0.0544,0.0467,0.0336,0.0255,0.014,0.0086,80
0.0554,0.0509,0.0366,0.0276,0.0124,0.0093,80
0.0497,0.0437,0.0306,0.0232,0.0129,0.0086,80
0.0524,0.0466,0.0357,0.026,0.0122,0.008,80
0.0602,0.0567,0.0356,0.0306,0.0181,0.0106,80
0.0523,0.0494,0.0339,0.0269,0.0116,0.0082,80
0.0547,0.0506,0.039,0.0307,0.0136,0.0093,80
0.0829,0.0963,0.0709,0.0431,0.0257,0.0173,80
0.0502,0.0432,0.029,0.0221,0.0113,0.0083,80
0.0513,0.0467,0.0285,0.0203,0.0111,0.0081,80
0.0545,0.0511,0.0358,0.0285,0.0135,0.0091,80
0.0557,0.0532,0.038,0.0261,0.0133,0.009,80
0.0577,0.058,0.039,0.0316,0.0188,0.0114,80
0.0511,0.0455,0.0321,0.0246,0.0138,0.0088,80
0.0723,0.0899,0.0681,0.275,0.1738,0.0919,90
0.0741,0.0928,0.078,0.1272,0.0906,0.0463,90
0.0405,0.0446,0.0332,0.0647,0.041,0.0266,90
0.0433,0.0551,0.0387,0.0596,0.03035,0.0222,90
0.0577,0.0664,0.053,0.129,0.0838,0.0455,90
0.0522,0.0739,0.0475,0.1378,0.0671,0.0358,90
0.05835,0.07345,0.05465,0.2673,0.11435,0.0594,90
0.0932,0.1126,0.1206,0.1894,0.2354,0.19,90
0.0575,0.0596,0.05005,0.0575,0.03525,0.02305,90
0.0442,0.0533,0.0394,0.0372,0.0223,0.015,90
0.0564,0.0787,0.0588,0.0795,0.0293,0.0226,90
0.0541,0.0623,0.0454,0.0598,0.0353,0.0224,90
0.0417,0.05,0.038,0.0556,0.0273,0.0178,90
0.0631,0.0815,0.072,0.1892,0.1761,0.111,90
0.0547,0.0742,0.0529,0.125,0.043,0.0302,90
0.05725,0.06685,0.0502,0.2539,0.13415,0.0641,90
0.0506,0.0697,0.0495,0.0669,0.0261,0.0179,90
0.09005,0.1119,0.1233,0.1921,0.2558,0.2081,90
0.0585,0.06945,0.05505,0.1854,0.09475,0.0472,90
0.0437,0.0568,0.0389,0.0692,0.0237,0.0159,90
0.0943,0.1272,0.1502,0.191,0.2422,0.2044,90
0.0504,0.0709,0.0497,0.2674,0.1145,0.056,90
0.09625,0.1075,0.0892,0.1724,0.10595,0.06295,90
0.0511,0.0637,0.0485,0.0678,0.0263,0.0176,90
0.0546,0.0656,0.0569,0.1428,0.1004,0.067,90
0.0452,0.0526,0.0425,0.0536,0.0246,0.0166,90
0.049,0.0605,0.0443,0.0578,0.0231,0.0176,90
0.0588,0.0833,0.06175,0.2908,0.15625,0.08925,90
0.0539,0.0741,0.0572,0.2316,0.1385,0.0844,90
0.0597,0.0746,0.0524,0.1854,0.0687,0.0407,90
0.051,0.0655,0.0499,0.2534,0.125,0.0687,90
0.055,0.0766,0.0662,0.2444,0.1756,0.1054,90
0.0579,0.07175,0.05365,0.2708,0.11585,0.0566,90
0.0467,0.0601,0.0426,0.1246,0.0635,0.0374,90
0.0511,0.06335,0.04855,0.1,0.03785,0.02025,90
0.0629,0.0858,0.0662,0.3112,0.1681,0.0834,90
0.0497,0.0465,0.0403,0.0635,0.0268,0.0164,90
0.0579,0.071,0.0535,0.0646,0.0256,0.0175,90
0.0637,0.0776,0.061,0.1594,0.0914,0.04825,90
0.042,0.0514,0.036,0.0617,0.0229,0.0175,90
0.043,0.0568,0.0355,0.0672,0.0215,0.0149,90
0.0507,0.0714,0.052,0.2686,0.1697,0.0834,90
0.0818,0.1028,0.111,0.169,0.1851,0.1488,90
0.0525,0.0714,0.0645,0.1936,0.1251,0.0731,90
0.0586,0.0731,0.0558,0.157,0.0668,0.0405,90
0.0599,0.075,0.0586,0.1628,0.0663,0.0397,90
0.04485,0.05525,0.0446,0.05595,0.0215,0.01305,90
0.071,0.0926,0.0698,0.2674,0.124,0.0708,90
0.0408,0.0586,0.0401,0.225,0.1068,0.0615,90
0.043,0.0536,0.0417,0.0739,0.0556,0.0347,90
0.0549,0.0714,0.0547,0.0758,0.0428,0.0298,90
0.0663,0.0891,0.091,0.1804,0.1658,0.1081,90
0.0896,0.1082,0.1218,0.1836,0.1832,0.1448,90
0.0583,0.078,0.0615,0.2194,0.1684,0.1098,90
0.0489,0.0646,0.0482,0.2182,0.1338,0.0793,90
0.0492,0.056,0.0415,0.0745,0.0312,0.0206,90
0.0523,0.0738,0.0536,0.0768,0.0352,0.0256,90
0.0532,0.0734,0.0563,0.2698,0.1747,0.095,90
0.06055,0.06815,0.055,0.293,0.12165,0.05795,90
0.0628,0.0805,0.0679,0.1764,0.1537,0.0954,90
0.04515,0.0618,0.0434,0.2176,0.12005,0.0652,90
0.07045,0.0852,0.06515,0.1193,0.068,0.03725,90
0.0616,0.073,0.0481,0.0803,0.0313,0.0256,90
0.0552,0.073,0.0507,0.0778,0.0349,0.0199,90
0.0488,0.073,0.0517,0.2976,0.1234,0.0572,90
0.0443,0.0626,0.0426,0.0737,0.0247,0.0155,90
0.0552,0.0729,0.0609,0.2272,0.1577,0.0994,90
0.09765,0.1147,0.1235,0.1921,0.2291,0.17745,90
0.1,0.1174,0.1236,0.1606,0.1341,0.0854,90
0.0522,0.0752,0.051,0.0699,0.0269,0.02,90
0.08345,0.1015,0.08855,0.1738,0.1117,0.07185,90
0.05975,0.06525,0.05135,0.1524,0.061,0.03745,90
0.0425,0.05995,0.042,0.1024,0.04955,0.03465,90
0.0602,0.0863,0.0611,0.2592,0.1517,0.0743,90
0.0516,0.06455,0.04245,0.1107,0.04865,0.0273,90
0.0486,0.05955,0.04525,0.07735,0.0254,0.01475,90
0.044,0.052,0.0385,0.0614,0.0254,0.0168,90
0.0636,0.07765,0.06525,0.2526,0.1469,0.08165,90
0.0654,0.07905,0.06105,0.2539,0.1386,0.0753,90
0.0457,0.0574,0.0404,0.0708,0.0224,0.0182,90
0.05555,0.06735,0.04745,0.2415,0.13985,0.0682,90
0.0407,0.0515,0.0415,0.0484,0.0229,0.0159,90
0.0514,0.0699,0.0615,0.2314,0.1409,0.0976,90
0.0612,0.0769,0.0655,0.1842,0.118,0.065,90
0.0564,0.0813,0.0725,0.1998,0.1653,0.0998,90
0.0537,0.0682,0.051,0.1076,0.0704,0.0489,90
0.045,0.0612,0.0414,0.088,0.0527,0.0367,90
0.0408,0.0448,0.0339,0.047,0.0223,0.0171,90
0.0911,0.1088,0.1095,0.1742,0.16285,0.1187,90
0.0576,0.0813,0.0575,0.0992,0.0429,0.0276,90
0.0578,0.076,0.0625,0.2008,0.1601,0.0971,90
0.05745,0.0806,0.06215,0.1997,0.1402,0.081,90
0.0452,0.0542,0.0412,0.0375,0.0241,0.0162,90
0.0531,0.07045,0.05285,0.08715,0.09295,0.06385,90
0.0949,0.1138,0.1232,0.1938,0.2577,0.2082,90
0.04075,0.04335,0.03435,0.04915,0.02395,0.0175,90
0.0631,0.0859,0.0681,0.2412,0.1528,0.0909,90
0.0565,0.0683,0.0468,0.0852,0.0678,0.0408,90
0.054,0.07205,0.0516,0.1932,0.0847,0.0483,90
0.0451,0.04495,0.0369,0.04125,0.02375,0.0175,90
0.0436,0.054,0.0452,0.0425,0.0229,0.0159,90
0.054,0.0623,0.0465,0.0586,0.0326,0.0222,90
0.0502,0.0553,0.0405,0.0717,0.0269,0.0177,90
0.0529,0.0641,0.0534,0.2194,0.1494,0.0905,90
0.0583,0.0585,0.0465,0.0705,0.034,0.0232,90
0.0411,0.0587,0.0392,0.0953,0.0485,0.0353,90
0.0483,0.0636,0.0433,0.0634,0.0267,0.0191,90
0.0504,0.0705,0.0513,0.2674,0.1652,0.082,90
0.0447,0.0533,0.042,0.0401,0.0234,0.0158,90
0.0481,0.0706,0.0467,0.0715,0.0317,0.0206,90
0.0445,0.0536,0.0395,0.0645,0.0227,0.0155,90
0.0546,0.07,0.0519,0.126,0.0734,0.0437,90
0.0483,0.0704,0.0455,0.0683,0.031,0.0211,90
0.0396,0.0537,0.0399,0.0775,0.0409,0.0274,90
0.0572,0.068,0.0471,0.17,0.0897,0.0447,90
0.0671,0.105,0.05625,0.436,0.15535,0.07465,90
0.0633,0.0865,0.0711,0.1156,0.0509,0.0309,90
0.0822,0.106,0.1028,0.2176,0.2326,0.1564,90
0.0641,0.0812,0.0666,0.1906,0.1168,0.0688,90
0.0569,0.0732,0.0513,0.0913,0.0419,0.0246,90
0.0416,0.0524,0.0381,0.0702,0.0251,0.0176,90
0.06295,0.09095,0.0687,0.2816,0.1516,0.0876,90
0.0681,0.0909,0.0708,0.2952,0.1577,0.0856,90
0.0549,0.066,0.0451,0.0877,0.036,0.0266,90
0.0556,0.0699,0.052,0.3042,0.1322,0.064,90
0.0907,0.124,0.1474,0.1964,0.2352,0.2125,90
0.055,0.0719,0.0514,0.0698,0.0269,0.02,90
0.1165,0.1527,0.1824,0.2537,0.2735,0.22885,90
0.04785,0.0629,0.04835,0.10245,0.04095,0.02275,90
0.0543,0.0686,0.0537,0.0685,0.0294,0.0201,90
0.0758,0.0998,0.0849,0.2156,0.1493,0.0958,90
0.0434,0.0471,0.0341,0.0534,0.0228,0.0161,90
0.04405,0.0528,0.0373,0.071,0.03675,0.01955,90
0.0922,0.12,0.135,0.1956,0.2319,0.2052,90
0.0493,0.0738,0.055,0.2002,0.118,0.0673,90
0.048,0.0688,0.047,0.0714,0.0273,0.0197,90
0.05885,0.07235,0.05875,0.2221,0.14985,0.08695,90
0.0566,0.07505,0.0611,0.2008,0.1175,0.0766,90
0.0575,0.0721,0.0593,0.2276,0.1444,0.0824,90
0.0611,0.0717,0.0526,0.241,0.0742,0.0403,90
0.0569,0.0727,0.0583,0.2078,0.1422,0.0829,90
0.0495,0.0606,0.0425,0.0796,0.0289,0.0199,90
0.0448,0.05405,0.0414,0.05385,0.02155,0.01365,90
0.0621,0.0872,0.0765,0.1592,0.1412,0.1056,90
0.0647,0.0795,0.055,0.3094,0.1448,0.0693,90
0.0621,0.0778,0.0682,0.1806,0.1647,0.1092,90
0.0448,0.0523,0.0443,0.0742,0.047,0.0276,90
0.08945,0.10455,0.1067,0.1887,0.1968,0.13965,90
0.0547,0.0698,0.0518,0.0825,0.0687,0.0409,90
0.0516,0.084,0.05135,0.302,0.09495,0.0481,90
0.0509,0.0675,0.0523,0.0675,0.0246,0.0184,90
0.05965,0.0722,0.0587,0.1643,0.0833,0.0477,90
0.0553,0.0677,0.0487,0.0897,0.0346,0.0268,90
0.0485,0.058,0.0429,0.0797,0.0224,0.0148,90
0.0493,0.055,0.0377,0.0648,0.0288,0.0193,90
0.0583,0.0736,0.0532,0.2634,0.1315,0.0671,90
0.05865,0.06995,0.05585,0.10575,0.0446,0.03135,90
0.0559,0.0701,0.05,0.2642,0.0961,0.0496,90
0.0567,0.0733,0.0565,0.1064,0.0756,0.0437,90
0.0717,0.0918,0.0675,0.3024,0.1556,0.082,90
0.0586,0.0738,0.0623,0.2388,0.1494,0.0861,90
0.0695,0.0748,0.0699,0.1176,0.0812,0.0562,90
0.0479,0.0668,0.0471,0.1504,0.0539,0.0348,90
0.047,0.0626,0.0514,0.1936,0.1614,0.0861,90
0.0541,0.0673,0.0496,0.0745,0.0343,0.024,90
0.0537,0.07,0.0471,0.2822,0.134,0.0688,90
0.05495,0.0691,0.0496,0.1948,0.0696,0.0438,90
0.07695,0.0908,0.0708,0.25,0.1767,0.0975,90
0.0745,0.0946,0.0724,0.2854,0.1664,0.0885,90
0.06555,0.0878,0.05665,0.32,0.14545,0.0693,90
0.0541,0.0772,0.0556,0.0957,0.0402,0.0255,90
0.05405,0.07185,0.05495,0.1532,0.1175,0.0766,90
0.0473,0.0563,0.0426,0.063,0.0267,0.0191,90
0.0452,0.0558,0.0398,0.0706,0.0237,0.0153,90
0.0488,0.0618,0.0446,0.0664,0.0282,0.0201,90
0.0595,0.0635,0.04795,0.07045,0.03325,0.0215,90
0.07025,0.08675,0.09065,0.1722,0.16085,0.11665,90
0.0526,0.0572,0.0468,0.0579,0.0369,0.0224,90
0.0508,0.0654,0.0511,0.1102,0.1108,0.0638,90
0.0451,0.0588,0.0413,0.0753,0.0225,0.0171,90
0.094,0.1156,0.13,0.188,0.2353,0.1959,90
0.0524,0.0625,0.0468,0.057,0.0252,0.0174,90
0.0534,0.0558,0.04465,0.08915,0.0505,0.02655,90
0.0554,0.06745,0.049,0.2422,0.1353,0.06325,90
0.05295,0.0621,0.04625,0.1001,0.0509,0.02925,90
0.0739,0.0977,0.1036,0.213,0.1514,0.1034,90
0.0667,0.0789,0.0706,0.1836,0.1462,0.088,90
0.052,0.0749,0.0491,0.07,0.0254,0.0191,90
0.0648,0.0784,0.0757,0.1604,0.13395,0.0977,90
0.0941,0.1114,0.1208,0.1764,0.2084,0.1739,90
0.0492,0.0601,0.0514,0.0736,0.0486,0.0302,90
0.0509,0.0586,0.0469,0.057,0.0271,0.019,90
0.09445,0.1118,0.1071,0.178,0.16385,0.10325,90
0.0491,0.0605,0.0464,0.0713,0.0366,0.0223,90
0.06155,0.0783,0.06285,0.2774,0.1255,0.06645,90
0.0517,0.0594,0.0451,0.1482,0.0886,0.0511,90
0.0703,0.0913,0.0706,0.2786,0.1562,0.0824,90
0.07085,0.0918,0.07355,0.2699,0.1654,0.0928,90
0.0515,0.0659,0.0502,0.0664,0.0343,0.023,90
0.0844,0.10365,0.097,0.1901,0.1546,0.1005,90
0.0716,0.0903,0.0918,0.1914,0.2009,0.1635,90
0.0522,0.0604,0.0422,0.0782,0.0296,0.0204,90
0.0565,0.0716,0.0557,0.2302,0.1344,0.0742,90
0.0538,0.0702,0.0525,0.0691,0.0233,0.0184,90
0.0601,0.0734,0.0577,0.2164,0.1383,0.0806,90
0.052,0.0667,0.0403,0.0713,0.0444,0.0283,90
0.05585,0.0791,0.05545,0.1502,0.06475,0.03805,90
0.0568,0.0689,0.057,0.1436,0.0982,0.053,90
0.0533,0.0746,0.053,0.0763,0.0353,0.0219,90
0.0418,0.0522,0.0347,0.053,0.0241,0.0171,90
0.0584,0.0693,0.0469,0.095,0.0316,0.0262,90
0.0547,0.0721,0.0622,0.17,0.1249,0.0769,90
0.0599,0.0772,0.061,0.223,0.1351,0.0812,90
0.065,0.081,0.0792,0.1474,0.1298,0.1015,90
0.0541,0.076,0.053,0.092,0.0402,0.0255,90
0.083,0.1099,0.1336,0.2199,0.1932,0.14015,90
0.0557,0.0744,0.0532,0.0735,0.0317,0.0198,90
0.0627,0.07905,0.0687,0.2322,0.15115,0.0812,90
0.0688,0.0783,0.0578,0.2098,0.12625,0.0745,90
0.0547,0.0746,0.0641,0.17,0.0946,0.052,90
0.0453,0.0534,0.0373,0.0708,0.0213,0.0146,90
0.0767,0.0952,0.103,0.1686,0.1493,0.0997,90
0.0969,0.1084,0.1094,0.2222,0.2213,0.1524,90
0.0639,0.0887,0.0778,0.2238,0.1498,0.0865,90
0.0427,0.0611,0.0408,0.1124,0.0573,0.0435,90
0.064,0.0787,0.0654,0.212,0.1394,0.086,90
0.0564,0.0769,0.0565,0.0916,0.0374,0.0223,90
0.0517,0.0667,0.0488,0.0924,0.0706,0.0461,90
0.062,0.0777,0.0664,0.1698,0.0907,0.0603,90
0.0439,0.0529,0.041,0.04935,0.02135,0.01265,90
0.0604,0.0755,0.066,0.1738,0.1051,0.05975,90
0.0522,0.0698,0.0508,0.0804,0.0447,0.0292,90
0.0514,0.0624,0.0513,0.1328,0.127,0.1087,90
0.0519,0.0686,0.0499,0.075,0.0355,0.02,90
0.0507,0.065,0.0452,0.0842,0.0716,0.0425,90
0.1338,0.1826,0.1654,0.2552,0.126,0.083,90
0.0613,0.0749,0.0625,0.228,0.1565,0.0944,90
0.0676,0.10025,0.06855,0.2955,0.15235,0.0774,90
0.0867,0.1057,0.1142,0.1749,0.1741,0.13615,90
0.0628,0.0886,0.0612,0.2486,0.1175,0.0623,90
0.0541,0.0619,0.0473,0.0594,0.0372,0.0256,90
0.04705,0.06735,0.0478,0.2204,0.1623,0.0814,90
0.0487,0.0658,0.0491,0.2082,0.0959,0.0462,90
0.046,0.0588,0.0471,0.0599,0.0312,0.0246,90
0.1082,0.147,0.1756,0.2301,0.28895,0.2431,90
0.0467,0.0672,0.0481,0.2288,0.1631,0.082,90
0.0485,0.0717,0.0565,0.2296,0.16235,0.08,90
0.0474,0.0725,0.0482,0.0633,0.027,0.0175,90
0.0456,0.0597,0.03875,0.05845,0.02965,0.0224,90
0.0633,0.0924,0.0759,0.138,0.0618,0.036,90
0.0611,0.06755,0.0536,0.294,0.1191,0.05565,90
0.0506,0.0711,0.0506,0.1758,0.1174,0.0696,90
0.0568,0.0673,0.0485,0.1018,0.049,0.0291,90
0.0522,0.0717,0.0617,0.1566,0.1319,0.11225,90
0.0521,0.0612,0.0477,0.0739,0.044,0.0235,90
0.0806,0.0886,0.0725,0.2132,0.1428,0.0778,90
0.0488,0.0597,0.042,0.09,0.0845,0.0627,90
0.0595,0.085,0.06645,0.2529,0.1504,0.08725,90
0.0544,0.0733,0.0586,0.2254,0.1086,0.0735,90
0.06995,0.0822,0.081,0.1734,0.14515,0.0994,90
0.0465,0.0679,0.0461,0.0659,0.0278,0.0186,90
0.0518,0.0736,0.0501,0.0725,0.0242,0.0186,90
0.047,0.0684,0.0496,0.2468,0.1644,0.0887,90
0.0444,0.0622,0.0441,0.0753,0.035,0.0247,90
0.0592,0.0924,0.0609,0.3084,0.1476,0.0723,90
0.0637,0.0708,0.0601,0.0969,0.0593,0.0416,90
